,image_id,question_id,true_answer,model_answer,question,field,bleu,f1,meteor,anls,rouge-1,rouge-2,rouge-L,rouge-L-Sum,bert-score-precision,bert-score-recall,bert-score-f1,llm-as-judgement-score,llm-as-judgement
697,V2_138,3,"Trắng, Đỏ, Nâu",Trắng,Sản phẩm này màu gì?,Màu sắc,0.0,0.0,0.179,0.0,0.667,0.5,0.667,0.667,0.774,0.876,0.822,3.0,Câu trả lời của trợ lý phần nào đúng nhưng chưa đủ chi tiết so với câu trả lời tham chiếu.
698,V2_138,2,Thực phẩm,Thực phẩm,Sản phẩm này được phân loại như thế nào?,Loại sản phẩm,0.0,0.0,0.938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
699,V2_138,1,Xí muội Thái,Bánh tráng giòn đặc sản miền Tây,Tên của sản phẩm này là gì?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.66,0.656,1.0,Câu trả lời của trợ lý không chính xác và khác xa so với câu trả lời tham chiếu.
700,V2_139,1,Xí muội Thái,Xi muối Thái,Tên của sản phẩm này là gì?,Tên sản phẩm,0.0,0.0,0.167,0.833,0.8,0.75,0.8,0.8,0.86,0.86,0.86,4.0,Câu trả lời hơi khác so với câu trả lời tham khảo về chính tả nhưng vẫn truyền tải được ý chính.
701,V2_139,2,Thực phẩm,Thực phẩm,Sản phẩm này được phân loại như thế nào?,Loại sản phẩm,0.0,0.0,0.938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời chính xác và trùng khớp với câu trả lời tham khảo.
702,V2_139,3,"Trắng, Đỏ, Nâu",Màu nâu,Sản phẩm này màu gì?,Màu sắc,0.0,0.0,0.172,0.0,0.5,0.333,0.5,0.5,0.85,0.868,0.859,3.0,"Câu trả lời chỉ đề cập đến một phần màu sắc của sản phẩm, không đầy đủ như câu trả lời tham khảo."
703,V2_139,4,"Kích thích vị giác, hỗ trợ tiêu hoá, bổ sung vitamin và khoáng chất. Ăn vặt.",Ăn trực tiếp sau khi mở nắp,Hãy cho tôi biết cách sử dụng sản phẩm này?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.033,0.0,0.242,0.0,0.182,0.182,0.683,0.713,0.698,2.0,Câu trả lời quá ngắn gọn và không đầy đủ thông tin như câu trả lời tham khảo.
704,V2_139,5,"30 ngày, để tủ mát có thể bảo quản đến 60 ngày",30 ngày - tự mát 60 ngày,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.391,0.0,0.72,0.609,0.72,0.72,0.772,0.841,0.805,4.0,"Câu trả lời truyền đạt được ý chính, tuy nhiên cách diễn đạt hơi khác so với câu trả lời tham khảo."
705,V2_140,1,Không rõ tên của sản phẩm,Không xác định,Sản phẩm này có tên là gì?,Tên sản phẩm,0.0,0.0,0.088,0.0,0.375,0.143,0.375,0.375,0.706,0.741,0.723,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
706,V2_140,2,Không xác định,Không xác định,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
707,V2_140,3,"Trắng, đỏ",Màu trắng với viền đỏ,Màu sắc của sản phẩm trong ảnh như thế nào?,Màu sắc,0.0,0.0,0.435,0.0,0.4,0.25,0.4,0.4,0.88,0.807,0.842,4.0,"Câu trả lời gần giống với câu trả lời tham khảo, chỉ khác biệt nhỏ về cách diễn đạt."
708,V2_140,4,Không xác định,Không xác định,Sản phẩm trong ảnh được sử dụng như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
709,V2_140,5,23 tháng tính từ ngày sản xuất,Không xác định,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.235,0.0,0.235,0.235,0.685,0.717,0.701,1.0,Câu trả lời không chính xác và thiếu thông tin so với câu trả lời tham khảo.
710,V2_141,3,"Trắng, đỏ",Màu trắng với viền đỏ,Màu sắc của sản phẩm trong ảnh như thế nào?,Màu sắc,0.0,0.0,0.435,0.0,0.4,0.25,0.4,0.4,0.88,0.807,0.842,4.0,"Câu trả lời gần giống với câu trả lời tham khảo, chỉ khác biệt nhỏ về cách diễn đạt."
711,V2_141,4,Không xác định,Không xác định,Sản phẩm trong ảnh được sử dụng như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
712,V2_141,1,Không rõ tên của sản phẩm,Không xác định,Sản phẩm này có tên là gì?,Tên sản phẩm,0.0,0.0,0.088,0.0,0.375,0.143,0.375,0.375,0.706,0.741,0.723,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
713,V2_141,2,Không xác định,Không xác định,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
714,V2_141,5,23 tháng tính từ ngày sản xuất,06/10/2026,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.539,0.562,1.0,Câu trả lời không chính xác và không liên quan đến câu trả lời tham khảo.
715,V2_142,4,"Dùng để chấm trực tiếp với các món ăn như đậu hũ, rau luộc, thịt luộc, ... Dùng để tẩm ướp các món kho, xào, nướng, ... Dùng để pha chế các loại nước chấm. Dùng cho đồ chay hay đồ mặn đều được.",Không xác định,Hướng dẫn sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.123,0.0,0.092,0.092,0.558,0.654,0.602,1.0,Câu trả lời không đầy đủ và thiếu thông tin so với câu trả lời tham khảo.
716,V2_142,3,"Vàng, Đen",Chai màu vàng,Hãy cho tôi biết màu sắc của sản phẩm này?,Màu sắc,0.0,0.0,0.238,0.0,0.5,0.333,0.5,0.5,0.897,0.82,0.857,3.0,"Câu trả lời chỉ đề cập đến một phần màu sắc, không đầy đủ như câu trả lời tham khảo."
717,V2_142,5,18 tháng kể từ ngày sản xuất,Không xác định,Tôi có thể sử dụng sản phẩm này trong bao lâu?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.686,0.713,0.699,1.0,Câu trả lời không chính xác và thiếu thông tin so với câu trả lời tham khảo.
718,V2_142,1,Nước tương đậu nành Maggi,Nước mắm Nam Ngư,Có thể cho biết tên của sản phẩm này không?,Tên sản phẩm,0.0,0.0,0.102,0.0,0.429,0.167,0.429,0.429,0.751,0.772,0.762,2.0,Câu trả lời không chính xác so với câu trả lời tham khảo.
719,V2_142,2,"Đây là sản phẩm gia vị tiêu dùng, cụ thể là sản phẩm thuộc loại nước chấm làm từ đậu nành.",Nước mắm,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.026,0.0,0.216,0.057,0.216,0.216,0.693,0.786,0.736,2.0,Câu trả lời không đầy đủ và không chính xác so với câu trả lời tham khảo.
720,V2_143,1,Nước tương đậu nành Maggi,Nước mắm Maggi,Có thể cho biết tên của sản phẩm này không?,Tên sản phẩm,0.0,0.0,0.208,0.0,0.462,0.182,0.462,0.462,0.795,0.856,0.824,2.0,Câu trả lời không chính xác so với câu trả lời tham khảo.
721,V2_143,2,"Đây là sản phẩm gia vị tiêu dùng, cụ thể là sản phẩm thuộc loại nước chấm làm từ đậu nành.",Nước mắm,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.026,0.0,0.216,0.057,0.216,0.216,0.693,0.786,0.736,2.0,Câu trả lời không đầy đủ và không chính xác so với câu trả lời tham khảo.
722,V2_143,3,"Vàng, Đen",Chai màu vàng,Hãy cho tôi biết màu sắc của sản phẩm này?,Màu sắc,0.0,0.0,0.238,0.0,0.5,0.333,0.5,0.5,0.897,0.82,0.857,3.0,"Câu trả lời chỉ đề cập đến một phần màu sắc, không đầy đủ như câu trả lời tham khảo."
723,V2_143,4,"Dùng để chấm trực tiếp với các món ăn như đậu hũ, rau luộc, thịt luộc, ... Dùng để tẩm ướp các món kho, xào, nướng, ... Dùng để pha chế các loại nước chấm. Dùng cho đồ chay hay đồ mặn đều được.",Không xác định,Hướng dẫn sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.123,0.0,0.092,0.092,0.558,0.654,0.602,1.0,Câu trả lời không đầy đủ và thiếu thông tin so với câu trả lời tham khảo.
724,V2_143,5,18 tháng kể từ ngày sản xuất,Không xác định,Tôi có thể sử dụng sản phẩm này trong bao lâu?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.686,0.713,0.699,1.0,Câu trả lời không chính xác và thiếu thông tin so với câu trả lời tham khảo.
725,V2_144,1,Nước lau mắt kính Lyys Store,Tắm Khô Nước,Sản phẩm này có tên là gì?,Tên sản phẩm,0.0,0.0,0.088,0.0,0.571,0.167,0.286,0.286,0.688,0.737,0.712,2.0,Câu trả lời không chính xác so với câu trả lời tham khảo.
726,V2_144,2,Nước lau mắt kính,Không xác định,Phân loại của sản phẩm này là gì?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.333,0.0,0.333,0.333,0.711,0.724,0.717,2.0,Câu trả lời không chính xác và thiếu thông tin so với câu trả lời tham khảo.
727,V2_144,3,Nhãn vàng nhạt - chai màu trắng,"Chai màu trắng, nhãn màu kem",Sản phẩm này có đặc điểm gì về màu sắc?,Màu sắc,0.0,0.0,0.333,0.0,0.667,0.632,0.476,0.476,0.838,0.85,0.844,4.0,"Câu trả lời gần giống với câu trả lời tham khảo, chỉ khác biệt nhỏ về cách diễn đạt."
728,V2_144,4,Lau kính,Không xác định,Cách sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.733,0.712,0.722,1.0,Câu trả lời không đầy đủ và thiếu thông tin so với câu trả lời tham khảo.
729,V2_144,5,Không xác định,Không xác định,Hạn sử dụng của sản phẩm trong ảnh là gì?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
730,V2_145,4,Lau kính,Dùng để vệ sinh miếng kính,Cách sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.208,0.0,0.364,0.222,0.364,0.364,0.733,0.667,0.698,4.0,"Câu trả lời truyền đạt được ý chính, tuy nhiên cách diễn đạt hơi khác so với câu trả lời tham khảo."
731,V2_145,3,Nhãn vàng nhạt - chai màu trắng,"Chai màu trắng, nhãn màu kem",Sản phẩm này có đặc điểm gì về màu sắc?,Màu sắc,0.0,0.0,0.333,0.0,0.667,0.632,0.476,0.476,0.838,0.85,0.844,4.0,"Câu trả lời gần giống với câu trả lời tham khảo, chỉ khác biệt nhỏ về cách diễn đạt."
732,V2_145,5,Không xác định,Không xác định,Hạn sử dụng của sản phẩm trong ảnh là gì?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
733,V2_145,1,Nước lau mắt kính Lyys Store,Nước lau miếng kính,Sản phẩm này có tên là gì?,Tên sản phẩm,0.0,0.0,0.441,0.0,0.625,0.429,0.625,0.625,0.802,0.793,0.798,2.0,Câu trả lời không chính xác so với câu trả lời tham khảo.
734,V2_145,2,Nước lau mắt kính,Dung dịch vệ sinh miếng kính,Phân loại của sản phẩm này là gì?,Loại sản phẩm,0.0,0.0,0.119,0.0,0.25,0.143,0.25,0.25,0.787,0.753,0.77,3.0,Câu trả lời không chính xác hoàn toàn nhưng vẫn có phần liên quan đến câu trả lời tham khảo.
735,V2_146,1,Không xác định,Không xác định,Có thể cho biết tên của sản phẩm này không?,Tên sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
736,V2_146,2,Không xác định,Không xác định,Có thể cho biết loại của sản phẩm này được không?,Loại sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
737,V2_146,3,Nhãn màu trắng - lọ màu nâu,Chai màu nâu,Sản phẩm trong ảnh có màu gì?,Màu sắc,0.0,0.0,0.329,0.0,0.5,0.429,0.5,0.5,0.792,0.842,0.817,4.0,"Câu trả lời gần giống với câu trả lời tham khảo, chỉ khác biệt nhỏ về cách diễn đạt."
738,V2_146,4,Uống 1 viên mỗi ngày,Không xác định,Hãy cho tôi biết cách sử dụng sản phẩm này?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.143,0.0,0.143,0.143,0.641,0.682,0.661,1.0,Câu trả lời không đầy đủ và thiếu thông tin so với câu trả lời tham khảo.
739,V2_146,5,Không xác định,Không xác định,Sản phẩm này có thời hạn sử dụng bao lâu?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
740,V2_147,5,Không xác định,Không xác định,Sản phẩm này có thời hạn sử dụng bao lâu?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
741,V2_147,4,Uống 1 viên mỗi ngày,Uống 1 viên mỗi ngày,Hãy cho tôi biết cách sử dụng sản phẩm này?,Công dụng/Hướng dẫn sử dụng,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
742,V2_147,3,Nhãn màu trắng - lọ màu nâu,Không xác định,Sản phẩm trong ảnh có màu gì?,Màu sắc,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.125,0.621,0.707,0.661,3.0,Câu trả lời không đầy đủ thông tin so với câu trả lời tham khảo.
743,V2_147,1,Không xác định,Không xác định,Có thể cho biết tên của sản phẩm này không?,Tên sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
744,V2_147,2,Không xác định,Thực phẩm chức năng,Có thể cho biết loại của sản phẩm này được không?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.308,0.0,0.154,0.154,0.716,0.728,0.722,2.0,Câu trả lời không chính xác so với câu trả lời tham khảo.
745,V2_148,1,Nước tương đậu nành Thanh Dịu thương hiệu Maggi.,Nước tương,Đây là sản phẩm gì?,Tên sản phẩm,0.0,0.0,0.226,0.0,0.421,0.353,0.421,0.421,0.707,0.874,0.782,3.0,Câu trả lời chưa đủ chính xác so với câu trả lời tham khảo.
746,V2_148,2,"Sản phẩm này thuộc loại gia vị tiêu dùng, cụ thể là loại nước tương đậu nành.",Nước chấm,Sản phẩm này thuộc loại nào?,Loại sản phẩm,0.0,0.0,0.032,0.0,0.188,0.067,0.125,0.125,0.68,0.751,0.714,4.0,"Câu trả lời gần giống với câu trả lời tham khảo, chỉ khác biệt nhỏ về cách diễn đạt."
747,V2_148,3,"Vàng, Đen",Chai màu vàng,Sản phẩm này có màu như thế nào?,Màu sắc,0.0,0.0,0.238,0.0,0.5,0.333,0.5,0.5,0.897,0.82,0.857,3.0,"Câu trả lời chỉ đề cập đến một phần màu sắc, không đầy đủ như câu trả lời tham khảo."
748,V2_148,4,"Dùng để chấm trực tiếp với các món ăn như đậu hũ, rau luộc, thịt luộc,... Dùng để tẩm ướp các món kho, xào, nướng, ... Dùng để pha chế các loại nước chấm.",Dùng để chấm,Sản phẩm trong ảnh được sử dụng như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.085,0.0,0.145,0.113,0.145,0.145,0.686,0.865,0.765,3.0,Câu trả lời chưa đủ đầy đủ và chi tiết so với câu trả lời tham khảo.
749,V2_148,5,Không xác định,Không xác định,Sản phẩm trong ảnh có hạn dùng đến khi nào?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.
750,V2_149,4,"Dùng để chấm trực tiếp với các món ăn như đậu hũ, rau luộc, thịt luộc,... Dùng để tẩm ướp các món kho, xào, nướng, ... Dùng để pha chế các loại nước chấm.",Dùng để nấu ăn hoặc chấm,Sản phẩm trong ảnh được sử dụng như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.104,0.0,0.267,0.103,0.267,0.267,0.704,0.798,0.748,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, tuy nhiên chưa đầy đủ các công dụng được nêu."
751,V2_149,3,"Vàng, Đen",Chai màu vàng,Sản phẩm này có màu như thế nào?,Màu sắc,0.0,0.0,0.238,0.0,0.5,0.333,0.5,0.5,0.897,0.82,0.857,3.0,"Câu trả lời của trợ lý chỉ đề cập đến một phần màu sắc, không đầy đủ như câu trả lời tham chiếu."
752,V2_149,5,Không xác định,Không xác định,Sản phẩm trong ảnh có hạn dùng đến khi nào?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
753,V2_149,1,Nước tương đậu nành Thanh Dịu thương hiệu Maggi.,Nước tương đậu nành Thanh Điệu Maggi,Đây là sản phẩm gì?,Tên sản phẩm,0.484,0.561,0.669,0.745,0.769,0.667,0.769,0.769,0.902,0.938,0.92,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác biệt nhỏ về từ ngữ."
754,V2_149,2,"Sản phẩm này thuộc loại gia vị tiêu dùng, cụ thể là loại nước tương đậu nành.",Nước chấm,Sản phẩm này thuộc loại nào?,Loại sản phẩm,0.0,0.0,0.032,0.0,0.188,0.067,0.125,0.125,0.68,0.751,0.714,3.0,Câu trả lời của trợ lý đúng về mặt nội dung nhưng chưa đầy đủ chi tiết như câu trả lời tham chiếu.
755,V2_150,1,ACNOTIN,Dầu gội Pantene Pro-V,Hãy cho tôi biết tên sản phẩm trong ảnh?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657,0.642,0.649,1.0,Câu trả lời của trợ lý hoàn toàn sai so với câu trả lời tham chiếu.
756,V2_150,2,Thuốc điều trị mụn trứng cá nặng,Sản phẩm chăm sóc tóc,Sản phẩm này thuộc loại nào?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.364,0.0,0.182,0.182,0.742,0.728,0.735,1.0,Câu trả lời của trợ lý hoàn toàn sai so với câu trả lời tham chiếu.
757,V2_150,3,"Trắng, đỏ",Hộp trắng với logo màu đỏ,Sản phẩm này có màu như thế nào?,Màu sắc,0.0,0.0,0.417,0.0,0.364,0.222,0.364,0.364,0.828,0.766,0.795,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác biệt nhỏ về từ ngữ."
758,V2_150,4,Theo chỉ định của bác sĩ,Không xác định,Cách sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.088,0.0,0.308,0.0,0.154,0.154,0.7,0.729,0.714,1.0,Câu trả lời của trợ lý hoàn toàn sai so với câu trả lời tham chiếu.
759,V2_150,5,Không xác định,Không xác định,Hãy cho tôi biết hạn dùng của sản phẩm này?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
760,V2_151,5,Không xác định,Không xác định,Hãy cho tôi biết hạn dùng của sản phẩm này?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
761,V2_151,4,Theo chỉ định của bác sĩ,Theo hướng dẫn của bác sĩ,Cách sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.625,0.68,0.667,0.5,0.667,0.667,0.912,0.912,0.912,5.0,"Câu trả lời của trợ lý gần giống với câu trả lời tham chiếu, chỉ khác biệt nhỏ về từ ngữ."
762,V2_151,1,ACNOTIN,Isotretinoin 10 mg,Hãy cho tôi biết tên sản phẩm trong ảnh?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.744,0.765,1.0,Câu trả lời của trợ lý khác biệt hoàn toàn so với câu trả lời tham chiếu.
763,V2_151,2,Thuốc điều trị mụn trứng cá nặng,Thuốc,Sản phẩm này thuộc loại nào?,Loại sản phẩm,0.0,0.0,0.078,0.0,0.286,0.167,0.286,0.286,0.719,0.822,0.767,3.0,Câu trả lời của trợ lý đúng về mặt nội dung nhưng chưa đầy đủ chi tiết như câu trả lời tham chiếu.
764,V2_151,3,"Trắng, đỏ",Hộp trắng với chữ màu đen và đỏ,Sản phẩm này có màu như thế nào?,Màu sắc,0.0,0.0,0.385,0.0,0.308,0.182,0.308,0.308,0.838,0.765,0.8,3.0,"Câu trả lời của trợ lý chỉ đề cập đến một phần màu sắc, không đầy đủ như câu trả lời tham chiếu."
765,V2_152,1,Nước tương đậu nành Maggi,Không xác định,Có thể cho biết tên của sản phẩm này không?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.462,0.0,0.308,0.308,0.658,0.699,0.678,1.0,Câu trả lời của trợ lý hoàn toàn sai so với câu trả lời tham chiếu.
766,V2_152,2,Dầu thực vật,Không xác định,Sản phẩm này thuộc loại nào?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.182,0.0,0.182,0.182,0.733,0.733,0.733,1.0,Câu trả lời của trợ lý hoàn toàn sai so với câu trả lời tham chiếu.
767,V2_152,3,"Vàng, Đen",Màu nâu,Màu của sản phẩm là màu gì?,Màu sắc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.823,0.834,3.0,"Câu trả lời của trợ lý chỉ đề cập đến một phần màu sắc, không đầy đủ như câu trả lời tham chiếu."
768,V2_152,4,"Dùng để chấm trực tiếp với các món ăn như đậu hũ, rau luộc, thịt luộc, ... Dùng để tẩm ướp các món kho, xào, nướng, ... Dùng để pha chế các loại nước chấm.",Không xác định,Bạn có thể cho biết công dụng của sản phẩm không?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.143,0.0,0.107,0.107,0.573,0.669,0.617,1.0,Câu trả lời của trợ lý hoàn toàn sai so với câu trả lời tham chiếu.
769,V2_152,5,05/08/2026,Không xác định,Hạn sử dụng của sản phẩm trong ảnh là gì?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.669,0.642,1.0,Câu trả lời của trợ lý hoàn toàn sai so với câu trả lời tham chiếu.
770,V2_153,4,"Dùng để chấm trực tiếp với các món ăn như đậu hũ, rau luộc, thịt luộc, ... Dùng để tẩm ướp các món kho, xào, nướng, ... Dùng để pha chế các loại nước chấm.",Không xác định,Bạn có thể cho biết công dụng của sản phẩm không?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.143,0.0,0.107,0.107,0.573,0.669,0.617,1.0,Câu trả lời của trợ lý hoàn toàn sai so với câu trả lời tham chiếu.
771,V2_153,5,05/08/2026,18 tháng kể từ ngày sản xuất,Hạn sử dụng của sản phẩm trong ảnh là gì?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.607,0.585,2.0,Câu trả lời của trợ lý không chính xác và không khớp với câu trả lời tham chiếu.
772,V2_153,3,"Vàng, Đen",Chai màu vàng,Màu của sản phẩm là màu gì?,Màu sắc,0.0,0.0,0.238,0.0,0.5,0.333,0.5,0.5,0.897,0.82,0.857,3.0,"Câu trả lời của trợ lý chỉ đề cập đến một phần màu sắc, không đầy đủ như câu trả lời tham chiếu."
773,V2_153,1,Nước tương đậu nành Maggi,Thanh Dầu Tự Nhiên Lên Men Tự Nhiên,Có thể cho biết tên của sản phẩm này không?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.3,0.712,0.725,0.718,2.0,Câu trả lời của trợ lý không chính xác và không khớp với câu trả lời tham chiếu.
774,V2_153,2,Dầu thực vật,Nước mắm,Sản phẩm này thuộc loại nào?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.787,0.787,0.787,2.0,Câu trả lời của trợ lý không chính xác và không khớp với câu trả lời tham chiếu.
775,V2_154,1,Kem đánh răng Colgate và àn chải đánh răng,Sữa bột cho trẻ em,Đây là sản phẩm gì?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.688,0.681,2.0,Câu trả lời của trợ lý không chính xác và không khớp với câu trả lời tham chiếu.
776,V2_154,2,Chăm sóc và vệ sinh răng miệng,Thực phẩm dinh dưỡng,Hãy cho tôi biết phân loại của sản phẩm này?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.333,0.0,0.222,0.222,0.687,0.747,0.716,2.0,Câu trả lời của trợ lý không chính xác và không khớp với câu trả lời tham chiếu.
777,V2_154,3,"Trắng, đỏ, xanh lá","Hộp màu đỏ, xanh lá cây",Hãy cho tôi biết màu sắc của sản phẩm này?,Màu sắc,0.0,0.0,0.701,0.5,0.333,0.2,0.333,0.333,0.857,0.817,0.837,4.0,"Câu trả lời của trợ lý gần giống với câu trả lời tham chiếu, chỉ khác biệt nhỏ về từ ngữ."
778,V2_154,4,Không xác định,Uống hoặc pha chế,Hãy cho tôi biết cách sử dụng sản phẩm này?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.364,0.0,0.364,0.364,0.715,0.682,0.698,3.0,Câu trả lời của trợ lý đúng về mặt nội dung nhưng chưa đầy đủ chi tiết như câu trả lời tham chiếu.
779,V2_154,5,Không xác định,12 tháng kể từ ngày sản xuất,Hãy cho tôi biết hạn dùng của sản phẩm này?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.714,0.688,0.701,2.0,Câu trả lời của trợ lý không chính xác và không khớp với câu trả lời tham chiếu.
780,V2_155,5,Không xác định,Không xác định,Hãy cho tôi biết hạn dùng của sản phẩm này?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
781,V2_155,4,Không xác định,Dùng để đánh răng,Hãy cho tôi biết cách sử dụng sản phẩm này?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.695,0.668,0.681,3.0,Câu trả lời của trợ lý đúng về mặt nội dung nhưng chưa đầy đủ chi tiết như câu trả lời tham chiếu.
782,V2_155,3,"Trắng, đỏ, xanh lá",Bao bì màu đỏ và xanh lá cây,Hãy cho tôi biết màu sắc của sản phẩm này?,Màu sắc,0.0,0.0,0.581,0.0,0.308,0.182,0.308,0.308,0.828,0.769,0.797,4.0,"Câu trả lời của trợ lý gần giống với câu trả lời tham chiếu, chỉ khác biệt nhỏ về từ ngữ."
